ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cklf7hw7a004d3b69vwjb15aq,cklf415r2carw0rg12mnd0b9z,"Turning to look at us from his expensive and ornate , indeed monarchical , chair , he wants it to be seen that he means business .","{""objects"":[{""featureId"":""cklf7hn8l004b3b69dbp6hm9m"",""schemaId"":""cklf592wz017w0y6y6u1u6nqz"",""title"":""a1_present_simple_3d_pers"",""value"":""a1_present_simple_3d_pers"",""color"":""#8FB0FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":83,""end"":90}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7hn8l004b3b69dbp6hm9m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7htv5004c3b69gxd17wxt"",""schemaId"":""cklf592wz017w0y6y6u1u6nqz"",""title"":""a1_present_simple_3d_pers"",""value"":""a1_present_simple_3d_pers"",""color"":""#8FB0FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":111,""end"":118}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7htv5004c3b69gxd17wxt?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915296000,1613915504000,23.407,"Turning to look at us from his expensive and ornate, indeed monarchical, chair, he wants it to be seen that he means business.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7hw7a004d3b69vwjb15aq
cklf7ig4b004g3b69uye98e1w,cklf415qac8i40rg13vkec02f,"His campaign lags far behind that of his Democratic rival , Hillary Clinton , whose team spent about twice as much as his did last month .","{""objects"":[{""featureId"":""cklf7i4i0004e3b69dp63bshg"",""schemaId"":""cklf592wx017m0y6y5rhm7372"",""title"":""a1_past_simple_irreg"",""value"":""a1_past_simple_irreg"",""color"":""#7A4900"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":84,""end"":93}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7i4i0004e3b69dp63bshg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915322000,1613915504108,24.935,"His campaign lags far behind that of his Democratic rival, Hillary Clinton, whose team spent about twice as much as his did last month.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7ig4b004g3b69uye98e1w
cklf7jcnd004k3b69fptq54t5,cklf415qbc8lo0rg13c6n5l4q,At least Rooney can still consider himself a favourite of England 's followers .,"{""objects"":[{""featureId"":""cklf7isjl004i3b69n8gb7oza"",""schemaId"":""cklf592wv017a0y6y4dm2ftiy"",""title"":""a1_can"",""value"":""a1_can"",""color"":""#FF34FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":9,""end"":33}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7isjl004i3b69n8gb7oza?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7j5z5004j3b6937tiapt8"",""schemaId"":""cklf592wy017q0y6yfsbxc77n"",""title"":""a1_possesive_s_sing"",""value"":""a1_possesive_s_sing"",""color"":""#63FFAC"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":58,""end"":67}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7j5z5004j3b6937tiapt8?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915364000,1613915505000,41.413,At least Rooney can still consider himself a favourite of England's followers.,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7jcnd004k3b69fptq54t5
cklf7jqui004n3b69t9ptpw90,cklf415qec8p80rg1hlxmbbgj,Much easier to point the finger at women and say it 's our fault for not asking .,"{""objects"":[{""featureId"":""cklf7jjkf004l3b69k4f412p3"",""schemaId"":""cklf592ww017g0y6ycfmk7h5r"",""title"":""a1_comparative_short"",""value"":""a1_comparative_short"",""color"":""#006FA6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":5,""end"":10}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7jjkf004l3b69k4f412p3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7joo5004m3b694s5aj77e"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":49,""end"":53}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7joo5004m3b694s5aj77e?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915382000,1613915505000,22.543,Much easier to point the finger at women and say it's our fault for not asking.,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7jqui004n3b69t9ptpw90
cklf7ko4c004r3b69gxu87ptu,cklf415qfc8ss0rg15d8r3ill,"They are much less powerful than your MacBook Air , but they can still run Microsoft Office - which you should be able to get free , as a student - and handle web browsing and email .","{""objects"":[{""featureId"":""cklf7k9pt004o3b69hrwndo4j"",""schemaId"":""cklf592wz01880y6y2ss9cnkp"",""title"":""a1_there_is_am_are"",""value"":""a1_there_is_am_are"",""color"":""#4FC601"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":7}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7k9pt004o3b69hrwndo4j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7kggg004p3b69wt9k0jfr"",""schemaId"":""cklf592ww017e0y6ydrjy5rc0"",""title"":""a1_comparative_long"",""value"":""a1_comparative_long"",""color"":""#008941"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":14,""end"":26}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7kggg004p3b69wt9k0jfr?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7kl0g004q3b69zu4ya6rp"",""schemaId"":""cklf592wv017a0y6y4dm2ftiy"",""title"":""a1_can"",""value"":""a1_can"",""color"":""#FF34FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":56,""end"":73}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7kl0g004q3b69zu4ya6rp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915427000,1613915505468,35.673,"They are much less powerful than your MacBook Air, but they can still run Microsoft Office - which you should be able to get free, as a student - and handle web browsing and email.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7ko4c004r3b69gxu87ptu
cklf7og8y00003b69z3d2eb1y,cklf415qgc8wc0rg1b93of397,"In a meeting afterwards with senators only a few blocks away , things got more heated .",{},vio-98@mail.ru,Entity recognotion v2_21_21,1613915602000,1613915603000,50.178,"In a meeting afterwards with senators only a few blocks away, things got more heated.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7og8y00003b69z3d2eb1y
cklf7qj7700053b69nfmw58nc,cklf415qhc8zw0rg1hrf2h5be,"I 'm not sure if it has to do with my gender , but after getting a better paying job and having a newborn , I definitely feel more pressure , he said .","{""objects"":[{""featureId"":""cklf7om4d00013b6953grjucm"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":7}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7om4d00013b6953grjucm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7q25u00023b69nph97zhn"",""schemaId"":""cklf592ww017g0y6ycfmk7h5r"",""title"":""a1_comparative_short"",""value"":""a1_comparative_short"",""color"":""#006FA6"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":67,""end"":72}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7q25u00023b69nph97zhn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7q95i00033b69zz0gi3tq"",""schemaId"":""cklf592wz017y0y6y2bcf5sg8"",""title"":""a1_present_simple_reg_act"",""value"":""a1_present_simple_reg_act"",""color"":""#997D87"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":108,""end"":124}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7q95i00033b69zz0gi3tq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7qe1t00043b69x7tiyoy5"",""schemaId"":""cklf592wx017m0y6y5rhm7372"",""title"":""a1_past_simple_irreg"",""value"":""a1_past_simple_irreg"",""color"":""#7A4900"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":142,""end"":148}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7qe1t00043b69x7tiyoy5?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915700000,1613915742000,88.47,"I'm not sure if it has to do with my gender, but after getting a better paying job and having a newborn, I definitely feel more pressure, he said.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7qj7700053b69nfmw58nc
cklf7txwt000b3b691aoqlvez,cklf415qjc93g0rg1haatgo6y,"I think we 've got a lot of belief as it is with the performances and results we 've had , Henderson says .","{""objects"":[{""featureId"":""cklf7tff500073b69jf79bj6f"",""schemaId"":""cklf592wx017k0y6y5n0g1ez5"",""title"":""a1_have_has_got"",""value"":""a1_have_has_got"",""color"":""#FFDBE5"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":8,""end"":17}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7tff500073b69jf79bj6f?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7tk6900083b69qo0e0glm"",""schemaId"":""cklf592wz017y0y6y2bcf5sg8"",""title"":""a1_present_simple_reg_act"",""value"":""a1_present_simple_reg_act"",""color"":""#997D87"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":6}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7tk6900083b69qo0e0glm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7tr2l00093b69iw0v0a5b"",""schemaId"":""cklf592x0018g0y6y75epgkln"",""title"":""a1_to_be_present_is_am_are"",""value"":""a1_to_be_present_is_am_are"",""color"":""#61615A"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":38,""end"":42}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7tr2l00093b69iw0v0a5b?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7twte000a3b69sapgnp2m"",""schemaId"":""cklf592wz017w0y6y6u1u6nqz"",""title"":""a1_present_simple_3d_pers"",""value"":""a1_present_simple_3d_pers"",""color"":""#8FB0FF"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":91,""end"":104}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7twte000a3b69sapgnp2m?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915861000,1613915989000,104.64,"I think we've got a lot of belief as it is with the performances and results we've had, Henderson says.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7txwt000b3b691aoqlvez
cklf7ueq2000e3b69foknzg92,cklf415qkc9700rg15vuu5xgl,"She said : It was like sailing , surfing , everything all in one and a bit of rowing in the end .","{""objects"":[{""featureId"":""cklf7u655000c3b69u4z1su9c"",""schemaId"":""cklf592wx017m0y6y5rhm7372"",""title"":""a1_past_simple_irreg"",""value"":""a1_past_simple_irreg"",""color"":""#7A4900"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":7}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7u655000c3b69u4z1su9c?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7u9pu000d3b69vz6zpjng"",""schemaId"":""cklf592x0018e0y6y4m1ygndi"",""title"":""a1_to_be_past_was_were"",""value"":""a1_to_be_past_was_were"",""color"":""#FF2F80"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":11,""end"":16}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7u9pu000d3b69vz6zpjng?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915880000,1613915989201,18.09,"She said: It was like sailing, surfing, everything all in one and a bit of rowing in the end.",,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7ueq2000e3b69foknzg92
cklf7uksh000f3b69yp471zt8,cklf415qlc9aw0rg1aiwu339b,John Kerry 4bb96075acadc3d80b5ac872874c3037a386f4f595fe99e687439aabd0219809 which some people read as a dead man 's switch to be activated in the event of Assange 's death .,{},vio-98@mail.ru,Entity recognotion v2_21_21,1613915888000,1613915888000,7.134,John Kerry 4bb96075acadc3d80b5ac872874c3037a386f4f595fe99e687439aabd0219809 which some people read as a dead man's switch to be activated in the event of Assange's death.,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7uksh000f3b69yp471zt8
cklf7v9t8000i3b692y4bqb1p,cklf415qmc9eg0rg1ad0f6097,Countries that promote trophy hunting will object to an upgrading of lions ' protection .,"{""objects"":[{""featureId"":""cklf7urvz000g3b693nw7gte1"",""schemaId"":""cklf592wz017y0y6y2bcf5sg8"",""title"":""a1_present_simple_reg_act"",""value"":""a1_present_simple_reg_act"",""color"":""#997D87"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":10,""end"":21}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7urvz000g3b693nw7gte1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""},{""featureId"":""cklf7uwvp000h3b69c8m8qvqg"",""schemaId"":""cklf592wy017s0y6yh51h8r35"",""title"":""a1_possessive_s_plurar"",""value"":""a1_possessive_s_plurar"",""color"":""#B79762"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":69,""end"":75}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7uwvp000h3b69c8m8qvqg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915920000,1613915991000,31.719,Countries that promote trophy hunting will object to an upgrading of lions' protection.,-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7v9t8000i3b692y4bqb1p
cklf7vk4n000k3b691gvq7btv,cklf415qnc9i00rg14zwv34cw,"We are starting to see things spiral away now , said Gregor Schuurman , an ecologist at the NPS climate change response program .","{""objects"":[{""featureId"":""cklf7vfbu000j3b69jvakp3k7"",""schemaId"":""cklf592wy017u0y6ycchahqjc"",""title"":""a1_present_continuous_act_rn"",""value"":""a1_present_continuous_act_rn"",""color"":""#004D43"",""version"":1,""format"":""text.location"",""data"":{""location"":{""start"":0,""end"":14}},""instanceURI"":""https://api.labelbox.com/masks/feature/cklf7vfbu000j3b69jvakp3k7?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJja2xjZ2ZnYnBod2plMDc5NWs5cXJkdjk5Iiwib3JnYW5pemF0aW9uSWQiOiJja2xjZ2ZnYjlqanEzMDc4OXExZjI1eTduIiwiaWF0IjoxNjE0MTU5NjM1LCJleHAiOjE2MTY3NTE2MzV9.I9LmwrKvwh1wF-IqlKTesX41gwy6-Q-zVKdYs7Ymifg""}],""classifications"":[]}",vio-98@mail.ru,Entity recognotion v2_21_21,1613915934000,1613915991000,12.549,"We are starting to see things spiral away now, said Gregor Schuurman, an ecologist at the NPS climate change response program.",-1,-1,,,dataset_ner_pred_labeled_comb_2_21_21.csv,[],https://editor.labelbox.com?project=cklf40daj9qju07478ozoukxw&label=cklf7vk4n000k3b691gvq7btv
